StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_5_TEXT,Q6,Q7,Q8,Q9,Q9_2_TEXT,Q9,Q9_4_TEXT,Q9,Q10,Q10_9_TEXT,Q11,Q11_3_TEXT,Q97,Q98,CP/PI 1,CP/PI 2,CP/PI 3,CP/PI 4,PU 1,PU 2,Repeat of PU 2,PU 3,PU 4,SQ/SYQ/AC 1,SQ/SYQ/AC 2,SQ/SYQ/AC 3,SQ/SYQ/AC 4,IQ 1,IQ 2,IQ 3,IQ 4,IQ 5,PS 1,PS 2,PS 3,PS 4,PEOU 1,PEOU 2,PEOU 3,PEOU 4,ICSE 1,ICSE 2,ICSE 3,ICSE 4,SCSE 1,SCSE 2,SCSE 3,SCSE 4,BI 1,BI 2,BI 3,BI 4,AU 1,AU 2,AU 3,AU 4,PSOC/VOL 1,PSOC/VOL 2,PSOC/VOL 3,PSOC/VOL 4,Q102
11/22/22 18:28,11/22/22 19:49,0,100,4861,1,11/22/22 19:49,,,,,34.0769,-118.2076,anonymous,EN,1,OSU,1,8,2,,physics,3,1,1,,2,,3,"4,6",,2,,3,3,3,4,4,4,3,4,4,3,3,4,3,4,3,4,2,3,4,3,4,3,3,3,3,4,4,3,2,2,4,4,3,3,3,4,4,4,3,3,4,3,3,4,4,3,4,4,1
11/22/22 18:28,11/22/22 19:49,0,100,4871,1,11/22/22 19:49,,,,,32.8571,-97.1726,anonymous,EN,1,OSU,1,8,2,,physics,3,1,1,,2,,3,"4,6",,2,,3,3,4,4,3,3,4,3,3,4,4,4,4,3,3,3,4,3,3,3,4,4,3,4,4,2,3,4,3,2,3,3,3,3,4,3,3,3,2,4,4,4,4,4,3,4,4,4,1
11/22/22 18:28,11/22/22 19:49,0,100,4871,1,11/22/22 19:49,,,,,41.6172,-87.8419,anonymous,EN,1,OSU,1,8,2,,physics,3,1,1,,2,,3,"4,6",,2,,3,3,4,3,3,4,4,4,4,3,4,4,3,3,4,3,4,3,3,2,3,3,3,2,2,4,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,2,3,4,4,3,1
11/22/22 18:28,11/22/22 19:49,0,100,4872,1,11/22/22 19:50,,,,,33.5631,-117.2738,anonymous,EN,1,OSU,1,8,2,,physics,3,1,1,,2,,3,"4,6",,2,,3,3,3,3,2,3,4,4,4,3,2,3,4,4,3,3,2,4,3,4,4,4,4,3,4,3,4,3,4,4,4,3,3,3,4,4,3,4,3,3,2,4,4,3,4,4,3,3,1
11/22/22 19:46,11/22/22 19:53,0,100,383,1,11/22/22 19:53,,,,,30.5012,-87.8795,anonymous,EN,1,Georgetown University,2,7,1,,American Music Culture,4,1,1,,2,,2,"6,7",,"1,2",,4,4,3,4,3,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,3,4,5,4,5,5,1
11/22/22 19:37,11/22/22 19:54,0,100,1040,1,11/22/22 19:54,,,,,27.0738,-82.1762,anonymous,EN,1,University of Miami ,1,9,1,,Management Science,4,1,1,,2,,4,2,,1,,4,4,4,5,4,5,4,5,5,5,5,4,5,4,5,5,4,5,5,4,5,5,4,4,4,5,3,4,4,5,5,5,5,5,5,5,3,5,3,5,5,5,5,3,5,5,5,5,1
11/22/22 19:37,11/22/22 19:54,0,100,1048,1,11/22/22 19:54,,,,,34.7814,-106.714,anonymous,EN,1,Florida State University,1,10,1,,Biomedical science,4,1,1,,2,,1,2,,1,,4,5,5,5,4,5,5,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,2,4,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 19:37,11/22/22 19:55,0,100,1084,1,11/22/22 19:55,,,,,26.8238,-80.1407,anonymous,EN,1,University of Florida,1,9,2,,communication,4,1,1,,2,,1,2,,1,,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,4,4,5,5,2,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 19:37,11/22/22 19:55,0,100,1096,1,11/22/22 19:55,,,,,29.0511,-82.038,anonymous,EN,1,University of Miami,1,10,1,,The Science of Journalism,4,1,1,,2,,1,2,,1,,4,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,5,4,5,4,4,5,5,4,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,1
11/22/22 18:26,11/22/22 19:58,0,100,5517,1,11/22/22 19:58,,,,,26.4348,-81.811,anonymous,EN,1,MHC,1,9,1,,English,3,1,1,,3,,2,"3,5",,2,,2,3,3,4,4,3,4,4,4,3,3,3,2,3,3,4,4,4,3,3,4,2,3,4,3,3,4,3,4,3,3,4,4,3,4,3,4,3,3,4,3,4,3,3,3,3,3,2,1
11/22/22 18:42,11/22/22 19:58,0,100,4557,1,11/22/22 19:58,,,,,32.185,-110.8171,anonymous,EN,1,MHC,1,9,2,,English,3,1,1,,3,,2,"3,5",,2,,2,3,3,3,3,4,4,3,3,3,3,3,4,3,4,4,3,3,3,3,4,3,3,4,3,2,2,2,4,4,4,3,4,3,3,2,4,3,3,2,4,3,4,3,4,3,3,4,1
11/22/22 19:53,11/22/22 20:00,0,100,437,1,11/22/22 20:00,,,,,42.0986,-72.5931,anonymous,EN,1,University of California ,1,2,4,,Economic management,2,1,2,2,1,,3,"4,6",,"1,2",,4,4,4,3,4,4,4,4,4,3,4,4,4,5,4,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,5,3,4,3,4,4,4,4,5,4,4,3,4,3,3,3,4,3,1
11/22/22 19:48,11/22/22 20:00,0,100,768,1,11/22/22 20:00,,,,,39.018,-77.539,anonymous,EN,1,Cornell University,1,7,2,,Computer Science,3,1,1,,1,,1,"2,6",,1,,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,1
11/22/22 19:54,11/22/22 20:01,0,100,390,1,11/22/22 20:01,,,,,33.6034,-86.8198,anonymous,EN,1,California Institute of Technology,2,6,1,,Computer Science,4,1,1,,2,,1,"2,7",,"1,2",,4,4,4,3,4,3,3,4,4,4,4,5,3,4,4,3,4,4,3,4,3,5,4,4,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,1
11/22/22 19:55,11/22/22 20:02,0,100,414,1,11/22/22 20:02,,,,,26.0219,-80.3003,anonymous,EN,1,University of Florida,1,9,2,,chemical,4,1,1,,2,,2,2,,1,,4,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,4,5,2,4,5,5,4,5,5,5,5,5,5,5,4,5,5,4,4,4,5,5,5,5,1
11/22/22 19:53,11/22/22 20:03,0,100,600,1,11/22/22 20:03,,,,,42.0986,-72.5931,anonymous,EN,1,Stanford University,2,3,2,,Economic management,5,1,1,,1,,1,2,,1,,3,3,5,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,3,4,3,2,4,4,4,4,4,4,3,4,4,3,3,3,4,2,4,5,4,3,4,4,4,1
11/22/22 19:48,11/22/22 20:03,0,100,938,1,11/22/22 20:03,,,,,40.9476,-73.8624,anonymous,EN,1,New York University,1,8,1,,Computer Science,3,1,1,,2,,1,2,,"1,2",,4,4,4,5,5,4,4,4,4,4,4,5,5,5,5,4,4,5,4,4,4,5,4,4,5,5,4,4,5,5,4,5,5,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,1
11/22/22 18:29,11/22/22 20:03,0,100,5691,1,11/22/22 20:03,,,,,35.049,-89.9519,anonymous,EN,1,NU,3,7,3,,math,2,1,1,,3,,2,"4,6",,1,,3,3,4,3,3,3,3,2,2,3,4,2,4,3,3,4,3,4,3,3,3,4,4,2,2,3,4,2,3,3,3,3,3,4,4,3,3,2,5,3,4,4,4,3,4,3,2,3,1
11/22/22 18:29,11/22/22 20:03,0,100,5692,1,11/22/22 20:03,,,,,40.3584,-74.0681,anonymous,EN,1,NU,3,7,3,,math,2,1,1,,3,,2,"4,6",,1,,3,3,3,3,3,4,3,4,4,4,3,3,4,3,2,3,4,3,2,3,4,3,2,2,3,4,4,3,4,4,4,3,2,3,2,3,3,3,3,3,3,3,4,4,4,3,5,2,1
11/22/22 18:29,11/22/22 20:03,0,100,5694,1,11/22/22 20:03,,,,,41.6047,-72.8813,anonymous,EN,1,NU,3,7,3,,math,2,1,1,,3,,2,"4,6",,1,,3,3,3,2,4,3,3,3,3,4,4,4,2,3,3,4,3,4,3,4,3,3,2,3,4,4,3,3,4,5,3,2,3,3,4,3,3,3,4,3,4,2,3,4,3,4,2,3,1
11/22/22 19:55,11/22/22 20:04,0,100,509,1,11/22/22 20:04,,,,,26.8238,-80.1407,anonymous,EN,1,University of Miami,1,9,1,,medical,4,1,1,,2,,1,2,,1,,5,5,5,5,4,5,5,5,5,4,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,1
11/22/22 18:29,11/22/22 20:12,0,100,6192,1,11/22/22 20:12,,,,,27.7447,-98.082,anonymous,EN,1,UNC,2,6,4,,history,2,1,1,,2,,2,"4,7",,2,,3,2,3,4,4,4,3,3,3,3,4,4,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,2,4,4,4,4,3,2,4,4,3,3,4,4,2,3,3,3,4,4,4,1
11/22/22 18:29,11/22/22 20:12,0,100,6192,1,11/22/22 20:12,,,,,33.5141,-112.1235,anonymous,EN,1,UNC,2,6,4,,history,2,1,1,,2,,2,"4,7",,2,,3,2,3,2,4,3,4,4,4,3,3,3,4,2,2,4,3,3,4,3,4,3,4,4,4,3,2,2,3,2,3,4,4,3,4,3,4,4,4,4,3,3,3,4,4,4,4,4,1
11/22/22 20:07,11/22/22 20:12,0,100,289,1,11/22/22 20:12,,,,,26.8238,-80.1407,anonymous,EN,1,Florida State University,1,8,2,,chemical,4,1,1,,2,,1,2,,1,,5,5,5,4,5,4,5,5,5,5,4,4,5,5,5,4,4,5,4,5,4,5,5,4,4,4,5,4,5,4,5,5,5,5,5,5,5,4,4,5,5,5,4,4,5,4,4,4,1
11/22/22 18:29,11/22/22 20:12,0,100,6192,1,11/22/22 20:12,,,,,33.8019,-84.3861,anonymous,EN,1,UNC,2,6,4,,history,2,1,1,,2,,2,"4,7",,2,,3,2,4,3,4,4,5,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,2,4,4,2,4,2,4,4,3,3,2,4,3,4,2,3,3,4,3,1
11/22/22 18:43,11/22/22 20:12,0,100,5358,1,11/22/22 20:12,,,,,40.3781,-76.4355,anonymous,EN,1,UNC,2,6,4,,history,2,1,1,,2,,2,"4,7",,2,,3,2,3,3,3,4,3,4,4,3,3,4,2,3,2,4,4,3,4,3,3,4,3,3,2,3,4,3,3,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,2,3,1
11/22/22 20:07,11/22/22 20:13,0,100,393,1,11/22/22 20:13,,,,,27.3254,-82.4733,anonymous,EN,1,University of Florida ,2,6,4,,Biochemistry ,3,1,2,2,2,,1,"2,3,4,5",,"1,2",,5,5,4,4,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,5,3,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,1
11/22/22 20:07,11/22/22 20:15,0,100,504,1,11/22/22 20:15,,,,,29.0511,-82.038,anonymous,EN,1,Florida State University,1,8,2,,Social Sciences,4,1,1,,2,,1,2,,1,,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,5,5,4,4,5,4,4,5,5,5,2,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,1
11/22/22 20:08,11/22/22 20:16,0,100,497,1,11/22/22 20:16,,,,,42.0986,-72.5931,anonymous,EN,1,University of Florida,1,7,2,,Major in Accounting,5,1,2,1,2,,1,"6,7",,1,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,1
11/22/22 20:11,11/22/22 20:16,0,100,310,1,11/22/22 20:16,,,,,33.4076,-86.9473,anonymous,EN,1,New York University,1,6,2,,Marketing,3,1,1,,1,,1,"2,6",,"1,2",,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,4,4,5,5,5,5,1
11/22/22 18:29,11/22/22 20:21,0,100,6713,1,11/22/22 20:21,,,,,33.7485,-84.3871,anonymous,EN,1,USC,1,6,4,,geography,1,2,1,,1,,2,"4,6",,"1,2",,3,4,4,4,3,2,3,4,4,3,3,4,4,4,3,2,4,3,4,2,3,3,3,4,4,2,2,3,3,4,3,3,4,3,3,3,4,2,3,4,3,2,4,2,4,4,3,3,1
11/22/22 20:17,11/22/22 20:22,0,100,341,1,11/22/22 20:22,,,,,26.348,-80.1498,anonymous,EN,1,University of Florida,1,9,1,,The Science of Journalism,4,1,1,,2,,1,2,,1,,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,4,5,2,5,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,4,5,1
11/22/22 20:17,11/22/22 20:25,0,100,506,1,11/22/22 20:25,,,,,27.2621,-80.3835,anonymous,EN,1,University of Florida,1,8,2,,Social Sciences,4,1,1,,2,,1,2,,1,,5,5,5,4,4,5,5,5,5,5,5,4,4,5,5,5,4,4,5,5,4,4,5,5,4,4,2,4,5,5,4,5,5,4,4,5,4,5,5,5,4,5,5,5,4,5,5,4,1
11/22/22 20:18,11/22/22 20:26,0,100,450,1,11/22/22 20:26,,,,,31.3432,-85.844,anonymous,EN,1,University of Notre Dame,1,8,1,,Civil engineering,4,1,1,,2,,1,"6,7,8",,"1,2",,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,5,3,4,3,4,4,4,4,3,5,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,5,5,4,5,1
11/22/22 20:15,11/22/22 20:30,0,100,927,1,11/22/22 20:30,,,,,45.3332,-118.0854,anonymous,EN,1,California Institute of Technology,2,4,2,,Economic statistics,2,1,1,,3,,1,"5,6",,1,,2,4,4,4,4,5,5,5,5,4,5,4,4,5,5,5,3,4,4,4,5,5,4,4,3,4,4,4,4,5,5,5,5,3,4,5,5,4,3,4,5,5,4,4,4,4,4,5,1
11/22/22 20:26,11/22/22 20:31,0,100,312,1,11/22/22 20:31,,,,,41.0326,-73.7621,anonymous,EN,1,University of Florida,1,4,1,,Electronic information engineering,2,1,1,,1,,2,3,,1,,4,5,3,4,4,5,3,4,4,5,3,3,3,5,5,5,5,4,3,5,5,4,3,4,4,4,5,3,5,4,4,4,5,5,4,4,3,3,4,3,5,5,3,4,4,3,5,5,1
11/22/22 20:26,11/22/22 20:31,0,100,320,1,11/22/22 20:31,,,,,32.3151,-86.2449,anonymous,EN,1,University of Florida,2,7,1,,Accounting,3,1,1,,3,,1,"6,7",,"1,2",,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,3,3,4,3,4,4,4,4,3,4,4,4,3,5,5,5,5,1
11/22/22 20:15,11/22/22 20:35,0,100,1197,1,11/22/22 20:35,,,,,36.0861,-115.2541,anonymous,EN,1,Florida State University,1,6,2,,Civil and Environmental Engineering,2,1,1,,1,,1,"4,6",,"1,2",,3,4,3,4,4,3,4,3,3,3,3,4,3,4,4,4,3,3,4,3,5,4,5,4,3,4,2,3,4,4,3,3,3,3,3,4,3,4,4,4,3,4,4,3,3,5,3,4,1
11/22/22 20:31,11/22/22 20:37,0,100,404,1,11/22/22 20:38,,,,,43.2884,-72.6039,anonymous,EN,1,Michigan State University,1,5,2,,Major in Finance,2,1,2,1,1,,3,"3,6",,1,,4,2,4,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,2,4,3,4,4,4,4,4,3,3,4,2,4,3,3,3,4,4,3,2,1
11/22/22 20:20,11/22/22 20:46,0,100,1589,1,11/22/22 20:46,,,,,31.9472,-81.9389,anonymous,EN,1,University of Minnesota,2,4,3,,Computer and information sciences,4,1,2,1,2,,5,"2,3,5",,"1,2",,5,4,4,4,4,5,5,4,4,5,5,4,5,5,5,4,4,5,4,5,4,4,5,4,4,5,5,4,4,5,5,4,5,4,3,4,5,5,4,4,4,5,5,5,5,5,4,5,1
11/22/22 20:42,11/22/22 20:46,0,100,231,1,11/22/22 20:46,,,,,42.0986,-72.5931,anonymous,EN,1,University of California,2,4,2,,Advertisement Design,2,1,1,,3,,2,"3,4",,"1,2",,4,3,4,3,4,4,5,4,4,5,4,3,4,4,5,4,4,4,2,3,5,2,3,2,3,5,4,5,3,3,5,3,4,3,3,4,5,2,3,5,4,4,3,4,4,4,5,5,1
11/22/22 20:25,11/22/22 20:49,0,100,1458,1,11/22/22 20:49,,,,,42.0986,-72.5931,anonymous,EN,1,University of Saint Joseph,2,2,2,,Biochemistry,4,1,2,2,1,,1,"2,6",,1,,4,4,4,5,5,5,5,5,5,5,5,4,5,4,4,4,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,5,5,5,1
11/22/22 20:47,11/22/22 20:53,0,100,347,1,11/22/22 20:53,,,,,35.2287,-101.6695,anonymous,EN,1, Florida University ,2,6,2,,Science of Finance,2,1,2,1,2,,1,"2,3,7",,1,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,4,4,4,1
11/22/22 20:28,11/22/22 20:55,0,100,1628,1,11/22/22 20:55,,,,,32.2558,-95.3146,anonymous,EN,1,University of Miami,2,4,4,,Architecture,3,1,2,2,3,,5,"4,6",,"1,2",,4,5,3,5,5,4,5,5,5,5,4,4,5,5,4,5,4,4,4,4,5,5,5,4,4,3,5,5,4,4,5,4,4,4,5,5,4,5,5,4,3,5,5,4,5,5,4,5,1
11/22/22 20:31,11/22/22 20:57,0,100,1560,1,11/22/22 20:57,,,,,33.9576,-118.267,anonymous,EN,1,Florida State University,1,4,3,,Engineering technologye,2,1,2,1,2,,3,"3,6,7",,"1,2",,4,5,4,5,4,3,4,4,4,4,5,4,4,5,3,3,5,5,4,4,3,4,4,3,5,4,4,4,4,4,4,3,3,5,4,5,4,3,3,3,5,4,4,3,4,4,5,3,1
11/22/22 21:00,11/22/22 21:04,0,100,193,1,11/22/22 21:04,,,,,-22.1706,-42.9122,anonymous,EN,1,Florida,1,6,2,,history,2,1,1,,2,,1,3,,2,,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
11/22/22 21:05,11/22/22 21:07,0,100,135,1,11/22/22 21:07,,,,,-27.1068,-48.6265,anonymous,EN,1,florida,1,5,2,,history,2,1,1,,3,,1,6,,"1,2",,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
11/22/22 20:34,11/22/22 21:09,0,100,2069,1,11/22/22 21:09,,,,,40.7292,-73.7514,anonymous,EN,1,University of Pemberton,1,4,4,,Physical Science,3,1,2,1,2,,1,"4,5,8",,1,,5,4,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,5,4,3,2,4,4,3,3,4,4,3,3,4,3,3,3,4,3,4,4,4,4,3,3,4,4,3,3,2,3,3,1
11/22/22 21:00,11/22/22 21:09,0,100,526,1,11/22/22 21:09,,,,,39.0968,-84.1488,anonymous,EN,1,Bowling Green,1,7,1,,it,2,1,1,,1,,1,2,,1,,4,4,5,5,5,4,4,5,5,4,5,4,5,5,5,5,4,5,5,4,4,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,5,4,5,4,5,5,5,1
11/22/22 20:58,11/22/22 21:10,0,100,685,1,11/22/22 21:10,,,,,18.3861,-66.0434,anonymous,EN,1,University of Florida,2,4,2,,Civil engineering,2,1,2,1,1,,2,"2,5,7",,1,,4,4,4,5,4,4,4,3,3,3,3,4,4,5,4,4,4,5,4,4,5,4,5,4,4,3,3,4,4,4,4,4,4,3,4,3,4,4,4,4,3,3,5,3,4,4,5,5,1
11/22/22 21:09,11/22/22 21:11,0,100,129,1,11/22/22 21:11,,,,,42.0986,-72.5931,anonymous,EN,1,"	 University of Cincinnati-Main Campus",1,8,2,,Science and Technology,2,1,2,2,3,,3,2,,1,,3,2,3,3,3,3,3,3,3,3,3,2,4,3,3,3,2,3,3,4,2,3,2,2,2,4,2,2,3,3,3,3,3,3,4,3,3,2,2,2,3,3,3,2,2,3,3,3,1
11/22/22 21:09,11/22/22 21:11,0,100,149,1,11/22/22 21:11,,,,,34.0123,-6.8484,anonymous,EN,1,florida,1,7,1,,history,2,1,1,,1,,1,"3,5",,1,,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
11/22/22 21:06,11/22/22 21:13,0,100,385,1,11/22/22 21:13,,,,,37.751,-97.822,anonymous,EN,1,University of California,2,3,2,,Economic management,2,1,2,2,3,,3,"2,3,6,7",,"1,2",,4,3,5,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,5,3,4,4,3,4,4,4,4,3,4,4,3,4,3,4,5,4,4,4,5,4,4,3,4,4,1
11/22/22 21:12,11/22/22 21:15,0,100,142,1,11/22/22 21:15,,,,,-23.4118,-46.4392,anonymous,EN,1,florida,1,5,2,,history,2,1,1,,2,,1,"4,5",,"1,2",,4,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,2,2,3,4,3,3,3,2,3,4,3,3,3,2,3,4,3,2,3,3,4,3,4,3,3,3,3,4,2,3,3,3,1
11/22/22 21:18,11/22/22 21:29,0,100,659,1,11/22/22 21:29,,,,,52.8996,-1.2714,anonymous,EN,1,Northwestern University,2,10,2,,financial,2,1,2,1,2,,2,"5,6",,1,,4,5,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,5,4,4,5,5,5,4,3,4,3,4,4,3,4,5,3,3,5,4,3,3,4,4,5,5,5,4,4,5,3,3,1
11/22/22 21:08,11/22/22 21:35,0,100,1625,1,11/22/22 21:35,,,,,37.751,-97.822,anonymous,EN,1,University of Pennsylvania,1,5,2,,Nursing and Health Management courses,5,1,2,2,3,,1,"2,3,4,5,6,7",,"1,2",,3,4,5,4,4,4,4,4,4,4,4,4,5,5,5,5,3,4,5,5,5,4,4,5,5,4,5,4,5,4,5,5,5,4,5,5,4,4,4,5,4,5,5,2,5,5,5,5,1
11/22/22 21:22,11/22/22 21:38,0,100,981,1,11/22/22 21:38,,,,,29.7502,-95.471,anonymous,EN,1,Columbia University,1,8,2,,computer,4,1,2,2,3,,3,2,,"1,2",,3,3,2,3,3,3,4,3,3,3,3,3,4,4,4,4,4,3,4,3,3,3,5,4,2,4,2,3,3,3,4,3,4,3,3,3,4,4,3,4,4,3,4,4,3,4,2,3,1
11/22/22 21:27,11/22/22 21:39,0,100,764,1,11/22/22 21:39,,,,,39.7552,-75.5312,anonymous,EN,1,University of Florida,1,4,4,,financial,3,1,1,,1,,1,"2,7",,"1,2",,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 21:33,11/22/22 21:48,0,100,906,1,11/22/22 21:48,,,,,36.0128,-115.2036,anonymous,EN,1,University of Chicago,1,6,1,,Major in Law,3,1,2,1,3,,2,"3,5,6",,1,,2,3,3,3,4,3,3,3,3,3,4,3,3,3,4,4,4,3,4,4,4,4,4,3,4,3,4,3,3,4,4,3,4,4,4,3,3,3,3,4,3,4,3,4,4,3,4,3,1
11/22/22 21:45,11/22/22 21:49,0,100,253,1,11/22/22 21:49,,,,,42.2125,-70.9961,anonymous,EN,1,University of Houston,2,4,2,,The news media,3,1,1,,3,,2,3,,1,,3,4,4,3,4,3,3,5,5,4,4,4,4,5,3,4,2,5,3,4,2,2,3,3,5,3,5,5,4,5,4,4,5,5,5,4,4,4,4,5,2,5,3,4,4,3,5,4,1
11/22/22 21:46,11/22/22 21:50,0,100,243,1,11/22/22 21:50,,,,,45.4356,-117.2913,anonymous,EN,1,University of California,2,2,5,,Economic management,2,1,1,,2,,2,"3,5,6",,"1,2",,4,3,3,3,5,4,5,4,4,5,5,3,4,4,5,3,4,4,4,3,5,4,2,5,3,2,4,4,4,3,4,4,4,3,3,3,4,4,4,4,2,4,3,3,4,3,3,4,1
11/22/22 21:48,11/22/22 21:57,0,100,509,1,11/22/22 21:57,,,,,33.8583,-84.2165,anonymous,EN,1,Stanford University,1,4,3,,The computer,1,1,2,2,1,,1,"2,4,6,7",,"1,2",,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,2,4,4,3,4,3,4,5,4,4,3,3,3,5,4,4,4,5,5,4,4,4,5,4,3,4,4,4,4,1
11/22/22 21:43,11/22/22 21:58,0,100,903,1,11/22/22 21:58,,,,,36.5428,-121.8948,anonymous,EN,1,Towson Universiy,2,3,4,,Mass Media,3,1,2,,1,,3,"4,6",,1,,4,3,4,4,5,4,3,3,3,4,3,4,4,4,5,3,3,3,3,3,3,4,4,4,4,3,2,4,4,4,3,4,3,4,4,3,5,4,4,4,4,4,5,4,4,4,3,4,1
11/22/22 22:02,11/22/22 22:08,0,100,361,1,11/22/22 22:08,,,,,41.874,-71.3844,anonymous,EN,1,University of Florida,1,9,1,,chemical,1,1,1,,1,,3,"3,4,6",,"1,2",,3,3,2,3,2,4,3,2,2,3,4,3,3,3,4,3,2,2,3,2,4,4,3,4,2,3,2,4,4,4,4,4,2,2,2,2,3,3,3,2,3,4,3,4,4,5,4,4,1
11/22/22 22:10,11/22/22 22:15,0,100,278,1,11/22/22 22:15,,,,,40.5719,-84.176,anonymous,EN,1, University of Florida,1,7,4,,Biology,3,1,2,3,2,,2,"2,3,5,6",,"1,2",,4,4,5,5,4,4,3,4,4,5,4,3,5,4,4,4,4,5,4,4,4,4,3,3,4,5,2,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,3,5,5,4,4,1
11/22/22 22:11,11/22/22 22:15,0,100,258,1,11/22/22 22:15,,,,,42.9405,-83.2978,anonymous,EN,1,Eastern Michigan University,1,6,2,,mathematics,2,1,2,3,1,,1,"4,5",,"1,2",,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,1
